filepath,filename,Jam,Label_Telur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_1.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_1.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_2.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_2.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_3.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_3.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_4.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_4.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_5.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_5.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_6.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_6.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_7.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_7.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_8.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_8.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_9.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_9.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_10.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_10.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_11.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_11.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_12.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_12.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_13.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_13.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_14.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_14.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_15.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_15.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_16.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_16.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_17.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_17.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_18.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_18.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_19.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_19.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_20.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_20.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_21.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_21.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_22.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_22.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_23.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_23.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_24.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_24.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_25.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_25.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_26.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_26.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_27.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_27.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_28.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_28.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_29.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_29.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_30.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_30.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_31.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_31.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_32.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_32.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_33.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_33.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_34.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_34.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_35.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_35.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_36.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_36.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_37.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_37.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_38.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_38.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_39.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_39.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_40.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_40.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_41.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_41.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_42.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_42.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_43.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_43.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_44.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_44.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_45.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_45.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_46.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_46.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_47.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_47.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_48.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_48.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_49.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_49.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_50.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_50.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_51.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_51.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_52.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_52.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_53.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_53.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_54.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_54.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_55.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_55.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_56.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_56.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_57.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_57.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_58.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_58.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_59.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_59.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_60.png,14:00/1. Telur Ayam Petelur/kamera_440_480_lx_14_00_1_telur_ayam_petelur_60.png,14:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_1.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_1.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_2.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_2.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_3.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_3.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_4.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_4.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_5.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_5.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_6.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_6.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_7.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_7.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_8.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_8.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_9.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_9.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_10.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_10.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_11.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_11.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_12.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_12.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_13.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_13.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_14.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_14.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_15.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_15.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_16.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_16.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_17.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_17.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_18.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_18.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_19.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_19.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_20.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_20.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_21.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_21.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_22.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_22.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_23.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_23.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_24.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_24.png,14:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_25.png,14:00/2. Telur Bebek/kamera_440_480_lx_14_00_2_telur_bebek_25.png,14:00,bebek
